dependency_name,parsed_date,version,serializable_cnt,add_class,remove_class,add_serializable,remove_serializable,add_serializable_indirect,remove_serializable_indirect,next_version,download_url
org.apache.tomcat.embed.tomcat-embed-core,2023-01-19,8.5.85,69,0.0,0.0,0.0,0.0,0.0,0.0,8.5.86,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.85/tomcat-embed-core-8.5.85.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-02-24,8.5.86,69,0.0,0.0,0.0,0.0,0.0,0.0,8.5.87,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.86/tomcat-embed-core-8.5.86.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-03-04,8.5.87,69,0.0,0.0,0.0,0.0,0.0,0.0,8.5.88,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.87/tomcat-embed-core-8.5.87.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-04-19,8.5.88,69,0.0,0.0,0.0,0.0,0.0,0.0,8.5.89,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.88/tomcat-embed-core-8.5.88.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-05-20,8.5.89,69,0.0,0.0,0.0,0.0,0.0,0.0,8.5.90,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.89/tomcat-embed-core-8.5.89.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-06-12,8.5.90,70,1.0,0.0,0.0,0.0,0.0,0.0,8.5.91,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.90/tomcat-embed-core-8.5.90.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-07-10,8.5.91,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.92,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.91/tomcat-embed-core-8.5.91.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-08-14,8.5.92,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.93,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.92/tomcat-embed-core-8.5.92.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-08-25,8.5.93,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.94,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.93/tomcat-embed-core-8.5.93.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-10-10,8.5.94,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.95,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.94/tomcat-embed-core-8.5.94.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-10-16,8.5.95,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.96,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.95/tomcat-embed-core-8.5.95.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-11-15,8.5.96,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.97,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.96/tomcat-embed-core-8.5.96.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-12-12,8.5.97,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.98,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.97/tomcat-embed-core-8.5.97.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-01-09,8.5.98,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.99,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.98/tomcat-embed-core-8.5.98.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-02-22,8.5.99,70,0.0,0.0,0.0,0.0,0.0,0.0,8.5.100,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.99/tomcat-embed-core-8.5.99.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-03-26,8.5.100,70,0.0,0.0,0.0,0.0,0.0,0.0,9.0.1,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.5.100/tomcat-embed-core-8.5.100.jar
org.apache.tomcat.embed.tomcat-embed-core,2017-09-27,9.0.1,70,2.0,5.0,0.0,2.0,5.0,0.0,9.0.2,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.1/tomcat-embed-core-9.0.1.jar
org.apache.tomcat.embed.tomcat-embed-core,2017-11-25,9.0.2,71,0.0,0.0,1.0,0.0,0.0,0.0,9.0.4,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.2/tomcat-embed-core-9.0.2.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-01-18,9.0.4,72,1.0,0.0,0.0,0.0,0.0,0.0,9.0.5,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.4/tomcat-embed-core-9.0.4.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-02-06,9.0.5,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.6,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.5/tomcat-embed-core-9.0.5.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-03-05,9.0.6,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.7,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.6/tomcat-embed-core-9.0.6.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-04-03,9.0.7,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.8,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.7/tomcat-embed-core-9.0.7.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-04-27,9.0.8,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.10,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.8/tomcat-embed-core-9.0.8.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-06-20,9.0.10,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.11,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.10/tomcat-embed-core-9.0.10.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-08-11,9.0.11,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.12,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.11/tomcat-embed-core-9.0.11.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-09-10,9.0.12,72,0.0,0.0,0.0,0.0,0.0,0.0,9.0.13,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.12/tomcat-embed-core-9.0.12.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-11-02,9.0.13,73,1.0,0.0,0.0,0.0,0.0,0.0,9.0.14,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.13/tomcat-embed-core-9.0.13.jar
org.apache.tomcat.embed.tomcat-embed-core,2018-12-12,9.0.14,73,0.0,0.0,0.0,0.0,0.0,0.0,9.0.16,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.14/tomcat-embed-core-9.0.14.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-02-08,9.0.16,75,2.0,0.0,0.0,0.0,0.0,0.0,9.0.17,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.16/tomcat-embed-core-9.0.16.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-03-19,9.0.17,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.19,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.17/tomcat-embed-core-9.0.17.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-04-14,9.0.19,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.20,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.19/tomcat-embed-core-9.0.19.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-05-15,9.0.20,77,2.0,0.0,0.0,0.0,0.0,0.0,9.0.21,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.20/tomcat-embed-core-9.0.20.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-06-08,9.0.21,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.22,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.21/tomcat-embed-core-9.0.21.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-07-09,9.0.22,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.24,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.22/tomcat-embed-core-9.0.22.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-08-17,9.0.24,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.26,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.24/tomcat-embed-core-9.0.24.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-09-16,9.0.26,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.27,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.26/tomcat-embed-core-9.0.26.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-10-07,9.0.27,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.29,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.27/tomcat-embed-core-9.0.27.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-11-16,9.0.29,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.30,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.29/tomcat-embed-core-9.0.29.jar
org.apache.tomcat.embed.tomcat-embed-core,2019-12-07,9.0.30,75,0.0,2.0,0.0,0.0,0.0,0.0,9.0.31,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.30/tomcat-embed-core-9.0.30.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-02-11,9.0.31,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.33,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.31/tomcat-embed-core-9.0.31.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-03-16,9.0.33,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.34,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.33/tomcat-embed-core-9.0.33.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-04-08,9.0.34,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.35,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.34/tomcat-embed-core-9.0.34.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-05-11,9.0.35,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.36,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.35/tomcat-embed-core-9.0.35.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-06-07,9.0.36,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.37,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.36/tomcat-embed-core-9.0.36.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-07-05,9.0.37,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.38,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.37/tomcat-embed-core-9.0.37.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-09-15,9.0.38,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.39,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.38/tomcat-embed-core-9.0.38.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-10-09,9.0.39,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.40,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.39/tomcat-embed-core-9.0.39.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-11-17,9.0.40,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.41,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.40/tomcat-embed-core-9.0.40.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-12-08,9.0.41,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.43,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.41/tomcat-embed-core-9.0.41.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-02-02,9.0.43,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.44,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.43/tomcat-embed-core-9.0.43.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-03-10,9.0.44,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.45,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.44/tomcat-embed-core-9.0.44.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-04-06,9.0.45,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.46,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.45/tomcat-embed-core-9.0.45.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-05-13,9.0.46,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.48,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.46/tomcat-embed-core-9.0.46.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-06-15,9.0.48,76,1.0,0.0,0.0,0.0,0.0,0.0,9.0.50,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.48/tomcat-embed-core-9.0.48.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-07-02,9.0.50,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.52,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.50/tomcat-embed-core-9.0.50.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-08-06,9.0.52,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.53,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.52/tomcat-embed-core-9.0.52.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-09-10,9.0.53,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.54,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.53/tomcat-embed-core-9.0.53.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-10-02,9.0.54,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.55,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.54/tomcat-embed-core-9.0.54.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-11-15,9.0.55,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.56,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.55/tomcat-embed-core-9.0.55.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-12-08,9.0.56,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.58,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.56/tomcat-embed-core-9.0.56.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-01-20,9.0.58,74,0.0,2.0,0.0,0.0,0.0,0.0,9.0.59,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.58/tomcat-embed-core-9.0.58.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-02-28,9.0.59,74,0.0,0.0,0.0,0.0,0.0,0.0,9.0.60,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.59/tomcat-embed-core-9.0.59.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-03-14,9.0.60,74,0.0,0.0,0.0,0.0,0.0,0.0,9.0.62,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.60/tomcat-embed-core-9.0.60.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-04-02,9.0.62,74,0.0,0.0,0.0,0.0,0.0,0.0,9.0.63,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.62/tomcat-embed-core-9.0.62.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-05-16,9.0.63,75,1.0,0.0,0.0,0.0,0.0,0.0,9.0.64,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.63/tomcat-embed-core-9.0.63.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-06-09,9.0.64,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.65,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.64/tomcat-embed-core-9.0.64.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-07-20,9.0.65,75,0.0,0.0,0.0,0.0,0.0,0.0,9.0.67,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.65/tomcat-embed-core-9.0.65.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-09-26,9.0.67,76,0.0,0.0,1.0,0.0,0.0,0.0,9.0.68,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.67/tomcat-embed-core-9.0.67.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-10-07,9.0.68,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.69,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.68/tomcat-embed-core-9.0.68.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-11-14,9.0.69,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.70,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.69/tomcat-embed-core-9.0.69.jar
org.apache.tomcat.embed.tomcat-embed-core,2022-12-01,9.0.70,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.71,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.70/tomcat-embed-core-9.0.70.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-01-13,9.0.71,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.72,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.71/tomcat-embed-core-9.0.71.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-02-23,9.0.72,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.73,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.72/tomcat-embed-core-9.0.72.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-03-03,9.0.73,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.74,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.73/tomcat-embed-core-9.0.73.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-04-18,9.0.74,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.75,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.74/tomcat-embed-core-9.0.74.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-05-10,9.0.75,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.76,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.75/tomcat-embed-core-9.0.75.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-06-09,9.0.76,77,1.0,0.0,0.0,0.0,0.0,0.0,9.0.78,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.76/tomcat-embed-core-9.0.76.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-07-10,9.0.78,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.79,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.78/tomcat-embed-core-9.0.78.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-08-15,9.0.79,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.80,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.79/tomcat-embed-core-9.0.79.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-08-25,9.0.80,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.81,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.80/tomcat-embed-core-9.0.80.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-10-10,9.0.81,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.82,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.81/tomcat-embed-core-9.0.81.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-10-13,9.0.82,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.83,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.82/tomcat-embed-core-9.0.82.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-11-15,9.0.83,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.84,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.83/tomcat-embed-core-9.0.83.jar
org.apache.tomcat.embed.tomcat-embed-core,2023-12-12,9.0.84,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.85,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.84/tomcat-embed-core-9.0.84.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-01-09,9.0.85,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.86,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.85/tomcat-embed-core-9.0.85.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-02-19,9.0.86,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.87,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.86/tomcat-embed-core-9.0.86.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-03-15,9.0.87,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.88,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.87/tomcat-embed-core-9.0.87.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-04-16,9.0.88,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.89,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.88/tomcat-embed-core-9.0.88.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-05-07,9.0.89,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.90,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.89/tomcat-embed-core-9.0.89.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-06-19,9.0.90,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.91,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.90/tomcat-embed-core-9.0.90.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-07-08,9.0.91,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.93,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.91/tomcat-embed-core-9.0.91.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-08-06,9.0.93,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.94,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.93/tomcat-embed-core-9.0.93.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-09-10,9.0.94,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.95,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.94/tomcat-embed-core-9.0.94.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-09-17,9.0.95,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.96,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.95/tomcat-embed-core-9.0.95.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-10-08,9.0.96,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0.97,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.96/tomcat-embed-core-9.0.96.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-11-09,9.0.97,76,0.0,0.0,0.0,0.0,0.0,1.0,9.0.98,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.97/tomcat-embed-core-9.0.97.jar
org.apache.tomcat.embed.tomcat-embed-core,2024-12-09,9.0.98,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.99,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.98/tomcat-embed-core-9.0.98.jar
org.apache.tomcat.embed.tomcat-embed-core,2025-02-10,9.0.99,76,0.0,0.0,0.0,0.0,0.0,0.0,9.0.100,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.99/tomcat-embed-core-9.0.99.jar
org.apache.tomcat.embed.tomcat-embed-core,2025-02-17,9.0.100,76,0.0,0.0,0.0,0.0,0.0,0.0,10.0.0,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/9.0.100/tomcat-embed-core-9.0.100.jar
org.apache.tomcat.embed.tomcat-embed-core,2020-12-08,10.0.0,73,5.0,6.0,0.0,1.0,0.0,1.0,10.0.2,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.0/tomcat-embed-core-10.0.0.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-02-02,10.0.2,73,0.0,0.0,0.0,0.0,0.0,0.0,10.0.4,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.2/tomcat-embed-core-10.0.2.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-03-10,10.0.4,73,0.0,0.0,0.0,0.0,0.0,0.0,10.0.5,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.4/tomcat-embed-core-10.0.4.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-04-06,10.0.5,73,0.0,0.0,0.0,0.0,0.0,0.0,10.0.6,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.5/tomcat-embed-core-10.0.5.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-05-13,10.0.6,73,0.0,0.0,0.0,0.0,0.0,0.0,10.0.7,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.6/tomcat-embed-core-10.0.6.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-06-15,10.0.7,74,0.0,0.0,0.0,0.0,1.0,0.0,10.0.8,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.7/tomcat-embed-core-10.0.7.jar
org.apache.tomcat.embed.tomcat-embed-core,2021-07-05,10.0.8,74,0.0,0.0,0.0,0.0,0.0,0.0,10.0.10,https://repo1.maven.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/10.0.8/tomcat-embed-core-10.0.8.jar
